,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,, Schedule C ,Schedule F  , Schedule A 
"$25,000 under $50,000","5,710","8,807","1,737","211,761","4,863","171,317","3,402","5,791","5,419","19,943",829,*       16,"1,087"
"$50,000 or more      ","8,055","17,033","4,586","1,105,149","6,937","734,745","6,404","34,651","7,993","219,756","1,654",**        ,"4,864"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94122,"29,676","48,149","10,675","1,491,913","24,308","1,151,612","18,874","39,738","24,227","208,313","4,848",15,"9,373"
"Under $10,000        ","4,815","4,480",550,"12,872","3,130","18,346","2,184","2,209","1,198",212,781,**        ,275
"$10,000 under $25,000","6,048","8,391","1,368","104,222","4,523","72,657","3,198","5,515","4,697","4,726",889,--        ,641
"$25,000 under $50,000","8,198","12,766","2,547","304,175","7,190","253,062","4,934","7,975","7,779","28,403","1,088",**        ,"1,666"
"$50,000 or more      ","10,615","22,512","6,210","1,070,644","9,465","807,547","8,558","24,039","10,553","174,972","2,090",*       15,"6,791"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94123,"14,926","19,505","1,907","2,003,491","11,659","1,308,008","9,982","59,644","13,343","448,481","2,834",37,"8,259"
"Under $10,000        ","1,418","1,334",86,"-14,378",597,"5,242",828,"2,074",313,88,430,**        ,275
"$10,000 under $25,000","1,586","1,776",107,"27,644",955,"15,155",876,"2,113","1,288","1,425",392,**        ,344
"$25,000 under $50,000","2,972","3,411",202,"113,618","2,355","84,874","1,654","3,498","2,864","12,309",494,**        ,717
"$50,000 or more      ","8,950","12,984","1,512","1,876,607","7,752","1,202,737","6,624","51,959","8,878","434,659","1,518",*       37,"6,923"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94124,"12,669","25,576","9,939","425,265","11,050","353,444","5,078","5,380","8,638","38,673","1,552",**        ,"3,516"
"Under $10,000        ","2,452","3,283","1,052","3,598","1,934","10,740",447,507,470,93,363,--        ,111
"$10,000 under $25,000","3,673","7,194","2,843","63,437","3,077","50,235","1,034",790,"2,196","1,937",435,**        ,383
"$25,000 under $50,000","3,966","8,653","3,555","141,818","3,625","122,946","1,712","1,256","3,435","9,174",381,--        ,"1,175"
"$50,000 or more      ","2,578","6,446","2,489","216,412","2,414","169,523","1,885","2,827","2,537","27,469",373,--        ,"1,847"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94125,117,183,43,"5,216",115,"5,494",74,38,99,623,**        ,--        ,39
"Under $10,000        ",12,20,5,-16,11,386,*       16,*        5,**        ,**          ,--        ,--        ,**        
"$10,000 under $25,000",14,21,6,281,13,230,**        ,**        ,*       13,*         15,**        ,--        ,**        
"$25,000 under $50,000",53,79,21,"1,978",53,"1,895",26,23,49,186,**        ,--        ,*       18
"$50,000 or more      ",38,63,11,"2,973",38,"2,983",32,10,37,422,**        ,--        ,21
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94126,312,429,62,"36,798",227,"15,746",205,690,269,"7,446",58,**        ,143
"Under $10,000        ",42,46,2,88,16,127,25,24,**        ,**          ,11,--        ,*       15
"$10,000 under $25,000",46,52,3,862,28,476,22,61,*       50,*         49,*       18,--        ,**        
"$25,000 under $50,000",56,72,13,"2,032",47,"1,750",28,16,55,205,**        ,--        ,12
"$50,000 or more      ",168,259,44,"33,816",136,"13,393",130,589,164,"7,192",29,**        ,116
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94127,"10,173","17,558","4,203","935,608","7,342","593,065","7,507","27,211","8,478","168,050","2,165",21,"5,600"
"Under $10,000        ","1,648","1,235",145,"-6,049",895,"5,400",891,"2,829",454,88,257,--        ,197
"$10,000 under $25,000","1,389","1,702",206,"23,986",868,"13,853",812,"1,796","1,077","1,102",222,--        ,261
"$25,000 under $50,000","1,826","2,638",435,"67,266","1,292","43,773","1,201","3,153","1,700","5,934",283,**        ,667
"$50,000 or more      ","5,310","11,983","3,417","850,405","4,287","530,039","4,603","19,433","5,247","160,926","1,403",*       21,"4,475"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94128,388,671,186,"19,355",345,"18,138",207,264,334,"2,486",66,--        ,150
"Under $10,000        ",34,39,4,-520,15,255,13,72,**        ,**          ,15,--        ,**        
"$10,000 under $25,000",58,84,18,"1,070",46,795,26,5,*       48,*         51,12,--        ,*       16
"$25,000 under $50,000",130,210,59,"4,951",122,"4,634",54,41,123,465,17,--        ,26
"$50,000 or more      ",166,338,105,"13,854",162,"12,454",114,146,163,"1,970",22,--        ,108
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94129,"1,523","2,138",412,"112,233","1,399","80,300",709,"17,562","1,315","20,888",235,**        ,403
"Under $10,000        ",203,187,24,-113,152,"1,078",67,61,49,8,38,**        ,17
"$10,000 under $25,000",306,338,34,"5,279",283,"4,629",96,75,265,294,51,--        ,16
"$25,000 under $50,000",449,554,76,"16,794",434,"15,735",189,172,437,"1,804",47,--        ,48
"$50,000 or more      ",565,"1,059",278,"90,273",530,"58,858",357,"17,254",564,"18,782",99,**        ,322
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94130,938,"1,313",305,"35,896",900,"33,998",249,148,724,"5,055",106,--        ,143
"Under $10,000        ",187,235,74,766,168,902,17,7,36,5,25,--        ,**        
"$10,000 under $25,000",221,300,74,"3,923",214,"3,631",33,6,176,202,16,--        ,**        
"$25,000 under $50,000",307,423,94,"10,822",302,"10,396",84,61,290,"1,078",24,--        ,*       33
"$50,000 or more      ",223,355,63,"20,385",216,"19,069",115,74,222,"3,770",41,--        ,110
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94131,"15,676","22,954","3,907","1,109,584","12,424","831,460","10,382","23,524","13,518","184,244","3,109",23,"7,775"
"Under $10,000        ","1,886","1,707",167,"-2,625","1,034","6,823",950,"1,292",444,132,434,**        ,312
"$10,000 under $25,000","2,239","2,806",350,"38,788","1,475","23,084","1,187","2,050","1,724","1,747",457,**        ,450
"$25,000 under $50,000","3,768","5,029",746,"141,001","3,096","107,686","2,111","3,545","3,617","13,692",653,**        ,"1,092"
"$50,000 or more      ","7,783","13,412","2,644","932,420","6,819","693,867","6,134","16,637","7,733","168,673","1,565",*       23,"5,921"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94132,"12,266","20,476","5,065","623,130","9,793","442,940","7,359","22,383","9,766","85,033","1,752",12,"4,097"
"Under $10,000        ","2,186","1,952",272,"5,757","1,549","8,980",853,959,570,127,291,**        ,147
"$10,000 under $25,000","2,510","3,549",667,"42,866","1,832","29,245","1,178","2,324","1,893","1,811",313,**        ,326
"$25,000 under $50,000","3,214","5,395","1,353","117,909","2,722","93,684","1,867","3,250","2,984","10,026",394,*       12,776
"$50,000 or more      ","4,356","9,580","2,773","456,598","3,690","311,031","3,461","15,850","4,319","73,069",754,**        ,"2,848"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94133,"13,239","20,219","3,577","1,105,664","10,756","660,331","8,036","50,559","10,379","216,735","2,105",20,"3,727"
"Under $10,000        ","2,150","2,472",339,"-2,359","1,387","9,466",925,"1,897",419,88,389,**        ,155
"$10,000 under $25,000","3,207","5,362","1,192","55,197","2,628","41,614","1,710","2,361","2,294","2,194",454,--        ,206
"$25,000 under $50,000","3,319","5,320","1,083","120,647","2,907","100,112","1,994","3,401","3,130","11,285",415,**        ,441
"$50,000 or more      ","4,563","7,065",963,"932,179","3,834","509,139","3,407","42,900","4,536","203,168",847,*       20,"2,925"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94134,"17,421","34,340","11,365","644,501","15,100","537,901","9,197","12,727","12,909","60,419","2,060",10,"5,025"
"Under $10,000        ","2,986","3,427",854,"12,673","2,215","11,935",904,934,706,124,418,--        ,136
"$10,000 under $25,000","4,562","8,181","2,487","79,383","3,800","61,868","1,805","2,143","2,972","2,751",514,*       10,480
"$25,000 under $50,000","5,555","11,498","3,915","200,714","5,061","172,580","3,118","3,542","4,963","14,332",533,**        ,"1,500"
"$50,000 or more      ","4,318","11,234","4,109","351,731","4,024","291,518","3,370","6,108","4,268","43,212",595,**        ,"2,909"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94135,10,11,1,232,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,--        
"Under $10,000        ",*       10,*       11,*        1,*        232,**        ,**          ,--        ,--        ,--        ,--          ,--        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,--        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94137,12,17,4,464,10,315,**        ,**        ,**        ,**          ,**        ,--        ,**        
"Under $10,000        ",*       12,*       17,*        4,*        464,*       10,*        315,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,**        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94140,381,692,235,"11,792",321,"9,365",153,126,293,"1,085",75,--        ,55
"Under $10,000        ",61,76,13,315,35,181,13,5,14,1,23,--        ,--        
"$10,000 under $25,000",119,194,60,"2,059",98,"1,580",39,23,85,88,25,--        ,**        
"$25,000 under $50,000",145,284,111,"5,081",139,"4,539",64,54,139,415,*       27,--        ,*       30
"$50,000 or more      ",56,138,51,"4,337",49,"3,065",37,44,55,581,**        ,--        ,25
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94141,242,370,97,"11,266",186,"8,348",112,114,181,"1,763",73,**        ,74
"Under $10,000        ",56,58,7,53,26,145,18,8,**        ,**          ,29,--        ,*       15
"$10,000 under $25,000",50,63,11,859,39,613,14,21,*       53,*         49,*       21,--        ,**        
"$25,000 under $50,000",61,110,37,"2,087",55,"1,756",32,23,53,159,**        ,--        ,12
"$50,000 or more      ",75,139,42,"8,267",66,"5,834",48,62,75,"1,555",23,**        ,47
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94142,970,"1,529",357,"29,949",810,"24,348",383,593,734,"3,122",126,**        ,117
"Under $10,000        ",200,229,25,972,125,650,52,40,47,7,42,--        ,**        
"$10,000 under $25,000",285,427,81,"4,888",226,"3,513",100,159,229,224,28,--        ,*       14
"$25,000 under $50,000",339,585,152,"11,941",320,"10,751",133,139,314,"1,057",34,--        ,34
"$50,000 or more      ",146,288,99,"12,148",139,"9,434",98,255,144,"1,834",22,**        ,69
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94143,22,37,9,"2,520",21,"2,416",13,19,21,595,**        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,--        ,--          ,--        ,--        ,--        ,--          ,--        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$25,000 under $50,000",*       22,*       37,*        9,"*      2,520",*       21,"*      2,416",*       13,*       19,*       21,*        595,**        ,--        ,--        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94146,200,247,31,"13,318",132,"5,915",126,456,162,"2,176",66,--        ,71
"Under $10,000        ",36,40,3,-473,13,106,13,13,**        ,**          ,16,--        ,**        
"$10,000 under $25,000",54,65,8,904,33,535,30,29,*       56,*         56,19,--        ,*       18
"$25,000 under $50,000",48,59,7,"1,766",39,"1,330",32,30,46,182,11,--        ,11
"$50,000 or more      ",62,83,13,"11,121",47,"3,944",51,384,60,"1,938",20,--        ,42
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94147,399,506,63,"33,058",280,"19,557",242,942,324,"7,112",124,**        ,158
"Under $10,000        ",71,73,7,"-1,056",29,491,41,29,12,5,31,--        ,16
"$10,000 under $25,000",85,94,8,"1,542",62,"1,058",38,30,75,87,25,**        ,16
"$25,000 under $50,000",94,115,14,"3,438",78,"2,584",48,126,91,354,24,--        ,23
"$50,000 or more      ",149,224,34,"29,134",111,"15,424",115,757,146,"6,666",44,--        ,103
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94159,334,480,91,"16,891",246,"11,846",191,584,268,"2,659",86,**        ,107
"Under $10,000        ",60,61,5,-37,19,163,23,29,12,6,23,--        ,*       20
"$10,000 under $25,000",69,101,22,"1,146",45,654,32,49,56,57,18,--        ,**        
"$25,000 under $50,000",89,121,25,"3,219",76,"2,703",51,106,87,298,18,--        ,13
"$50,000 or more      ",116,197,39,"12,563",106,"8,326",85,400,113,"2,298",27,**        ,74
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94163,34,35,2,"1,467",**        ,**          ,29,303,19,141,--        ,--        ,28
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$10,000 under $25,000",*       21,*       21,*        1,*        285,**        ,**          ,*       17,*      172,*       19,*        141,--        ,--        ,*       15
"$25,000 under $50,000",*       13,*       14,*        1,"*      1,182",--        ,--          ,*       12,*      131,**        ,**          ,--        ,--        ,*       13
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94164,295,412,74,"12,860",222,"9,113",168,631,238,"1,813",65,**        ,72
"Under $10,000        ",48,60,12,-194,19,89,21,112,12,1,16,--        ,*       10
"$10,000 under $25,000",78,95,11,"1,344",60,947,39,66,64,67,16,**        ,**        
"$25,000 under $50,000",90,131,26,"3,256",76,"2,598",47,108,85,321,12,--        ,13
"$50,000 or more      ",79,126,25,"8,454",67,"5,479",61,345,77,"1,424",21,--        ,49
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94177,12,13,0,597,11,573,**        ,**        ,10,71,--        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,--        ,--          ,--        ,--        ,--        
"$10,000 under $25,000",*       12,*       13,*        0,*        597,*       11,*        573,**        ,**        ,*       10,*         71,--        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94180,10,16,5,500,**        ,**          ,**        ,**        ,10,62,--        ,--        ,**        
"Under $10,000        ",*       10,*       16,*        5,*        500,**        ,**          ,**        ,**        ,*       10,*         62,--        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94188,458,775,253,"19,627",400,"16,962",220,236,380,"2,150",84,--        ,164
"Under $10,000        ",60,71,14,127,33,262,20,17,13,2,22,--        ,*       12
"$10,000 under $25,000",82,131,43,"1,421",68,"1,074",22,15,62,59,17,--        ,**        
"$25,000 under $50,000",170,289,102,"6,621",161,"6,122",78,47,161,534,21,--        ,55
"$50,000 or more      ",146,284,94,"11,458",138,"9,504",100,157,144,"1,555",24,--        ,97
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94200,20,37,12,626,13,340,**        ,**        ,12,58,**        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,--        ,--          ,**        ,--        ,--        
"$10,000 under $25,000",*       20,*       37,*       12,*        626,*       13,*        340,**        ,**        ,*       12,*         58,**        ,--        ,**        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94250,13,24,8,570,13,561,**        ,**        ,12,59,--        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,--        ,--          ,--        ,--        ,--        
"$10,000 under $25,000",*       13,*       24,*        8,*        570,*       13,*        561,--        ,--        ,*       12,*         59,--        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94300,28,44,14,"1,138",26,"1,045",**        ,**        ,17,131,**        ,--        ,10
"Under $10,000        ",*       15,*       13,*        1,*        184,*       13,*        184,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,*       10
"$25,000 under $50,000",*       13,*       31,*       13,*        954,*       13,*        861,**        ,**        ,*       17,*        131,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94301,"8,429","14,306","3,460","1,671,219","6,020","904,532","6,519","65,388","7,086","383,867","1,842",24,"5,179"
"Under $10,000        ","1,291",880,111,"-15,306",608,"5,558",787,"3,576",353,140,175,**        ,216
"$10,000 under $25,000",888,"1,060",132,"15,080",507,"7,620",563,"1,382",665,693,182,--        ,233
"$25,000 under $50,000","1,201","1,589",235,"45,221",872,"30,136",768,"1,998","1,107","4,322",204,**        ,420
"$50,000 or more      ","5,049","10,777","2,982","1,626,224","4,033","861,218","4,401","58,432","4,961","378,712","1,281",*       24,"4,310"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94302,388,570,95,"31,687",275,"17,222",273,"1,721",312,"5,760",113,**        ,189
"Under $10,000        ",65,75,6,-99,29,234,30,64,13,5,27,--        ,15
"$10,000 under $25,000",70,86,9,"1,215",46,631,47,65,55,59,20,--        ,14
"$25,000 under $50,000",82,114,26,"3,118",66,"2,404",49,101,75,286,21,--        ,30
"$50,000 or more      ",171,295,54,"27,453",134,"13,953",147,"1,491",169,"5,410",45,**        ,130
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94303,"16,822","37,211","14,975","1,168,140","14,108","872,377","8,821","24,031","12,268","183,536","2,542",21,"7,003"
"Under $10,000        ","2,658","2,728",813,"-3,846","1,849","12,657",896,745,681,161,323,**        ,215
"$10,000 under $25,000","3,684","7,471","3,201","64,972","3,022","51,069","1,114","1,440","2,078","1,890",428,**        ,528
"$25,000 under $50,000","4,224","10,050","4,473","150,708","3,791","127,326","1,690","2,293","3,398","9,337",431,**        ,"1,198"
"$50,000 or more      ","6,256","16,962","6,488","956,306","5,446","681,325","5,121","19,553","6,111","172,148","1,360",*       21,"5,062"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94304,"1,425","2,458",502,"266,651","1,222","133,062","1,047","16,407","1,315","59,688",211,**        ,713
"Under $10,000        ",97,83,5,109,54,453,60,85,21,4,15,--        ,16
"$10,000 under $25,000",120,141,13,"2,193",101,"1,928",76,79,100,112,15,--        ,15
"$25,000 under $50,000",291,395,52,"11,254",250,"9,621",178,288,281,"1,134",37,--        ,51
"$50,000 or more      ",917,"1,839",432,"253,095",817,"121,060",733,"15,955",913,"58,438",144,**        ,631
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94305,"2,701","4,343",860,"312,979","2,399","174,619","2,035","18,442","2,266","60,972",620,**        ,"1,050"
"Under $10,000        ",430,290,16,"1,639",338,"1,979",223,86,131,26,24,--        ,16
"$10,000 under $25,000",612,699,56,"11,294",586,"10,766",380,196,506,625,36,--        ,24
"$25,000 under $50,000",521,753,122,"17,832",503,"16,465",374,285,493,"1,520",35,--        ,65
"$50,000 or more      ","1,138","2,601",666,"282,214",972,"145,409","1,058","17,875","1,136","58,801",525,**        ,945
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94306,"12,260","22,507","6,421","1,205,127","9,513","840,027","8,941","33,196","10,252","222,293","2,402",14,"6,407"
"Under $10,000        ","1,929","1,281",162,"-3,371","1,089","6,671",988,"1,520",557,118,252,**        ,198
"$10,000 under $25,000","1,573","2,074",370,"27,191","1,040","16,927",904,"1,621","1,181","1,152",249,--        ,332
"$25,000 under $50,000","2,071","3,208",697,"76,871","1,611","54,808","1,304","2,847","1,918","6,881",300,--        ,542
"$50,000 or more      ","6,687","15,944","5,192","1,104,436","5,773","761,621","5,745","27,208","6,596","214,142","1,601",*       14,"5,335"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94309,891,807,118,"32,068",828,"26,581",512,346,582,"4,864",120,--        ,171
"Under $10,000        ",380,131,2,"1,444",341,"1,532",150,46,110,20,21,--        ,**        
"$10,000 under $25,000",191,163,2,"3,249",180,"2,912",113,59,158,173,23,--        ,*       20
"$25,000 under $50,000",144,181,26,"5,110",139,"4,810",103,81,139,490,22,--        ,30
"$50,000 or more      ",176,332,88,"22,265",168,"17,327",146,160,175,"4,181",54,--        ,121
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94401,"14,340","25,911","7,663","750,031","11,681","561,348","7,576","19,383","11,430","101,241","2,167",**        ,"5,414"
"Under $10,000        ","1,942","2,088",424,"1,970","1,266","7,470",658,888,485,80,384,--        ,187
"$10,000 under $25,000","3,074","5,148","1,615","53,069","2,279","36,959","1,106","2,341","2,094","1,987",444,**        ,429
"$25,000 under $50,000","4,022","7,339","2,347","146,889","3,495","120,157","1,888","3,240","3,635","11,895",471,**        ,"1,059"
"$50,000 or more      ","5,302","11,336","3,277","548,103","4,641","396,762","3,924","12,914","5,216","87,279",868,**        ,"3,739"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94402,"12,233","22,554","5,968","1,336,253","9,000","770,033","8,607","45,123","10,175","265,964","2,304",22,"6,644"
"Under $10,000        ","1,812","1,354",183,"-11,869","1,011","6,883",911,"1,695",531,135,250,**        ,263
"$10,000 under $25,000","1,703","2,282",393,"29,363","1,029","16,325",957,"2,114","1,237","1,225",250,**        ,405
"$25,000 under $50,000","2,337","3,752",818,"86,916","1,745","59,485","1,353","3,760","2,126","7,197",364,**        ,759
"$50,000 or more      ","6,381","15,166","4,574","1,231,843","5,215","687,340","5,386","37,554","6,281","257,407","1,440",*       22,"5,217"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94403,"18,585","34,070","9,265","1,270,254","15,028","964,926","12,014","29,985","15,618","190,103","2,938",24,"8,633"
"Under $10,000        ","2,454","1,937",293,"1,116","1,559","8,566","1,077","1,185",676,146,339,**        ,242
"$10,000 under $25,000","3,045","4,396",925,"52,685","2,092","33,481","1,489","3,078","2,265","2,138",426,--        ,573
"$25,000 under $50,000","4,138","6,778","1,644","153,779","3,371","117,405","2,276","4,753","3,827","13,202",516,**        ,"1,177"
"$50,000 or more      ","8,948","20,959","6,403","1,062,674","8,006","805,474","7,172","20,969","8,850","174,617","1,657",*       24,"6,641"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94404,"16,449","30,388","7,986","1,428,667","13,803","1,127,310","11,771","46,493","14,160","241,852","2,798",18,"9,393"
"Under $10,000        ","2,084","1,521",215,"-20,839","1,351","9,878","1,028","11,273",597,143,286,--        ,270
"$10,000 under $25,000","1,745","2,310",403,"29,799","1,187","18,874",952,"1,916","1,288","1,255",291,**        ,407
"$25,000 under $50,000","2,808","4,240",846,"105,781","2,281","79,315","1,682","2,783","2,554","9,013",441,**        ,"1,048"
"$50,000 or more      ","9,812","22,317","6,522","1,313,926","8,984","1,019,243","8,109","30,521","9,721","231,441","1,780",*       18,"7,668"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94500,25,58,26,993,21,902,11,24,16,74,**        ,--        ,**        
"Under $10,000        ",*       11,*       18,*        8,*        117,**        ,**          ,*       11,*       24,**        ,**          ,--        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$25,000 under $50,000",*       14,*       40,*       18,*        876,*       21,*        902,**        ,**        ,*       16,*         74,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94501,"28,843","50,883","13,898","1,504,559","23,856","1,156,576","15,750","30,936","23,494","200,293","4,591",25,"9,955"
"Under $10,000        ","4,150","4,292",936,"8,919","2,835","15,527","1,488","2,555","1,001",194,685,**        ,332
"$10,000 under $25,000","5,726","8,872","2,321","99,472","4,293","69,301","2,257","3,423","4,159","4,042",848,**        ,697
"$25,000 under $50,000","8,164","13,853","3,749","301,132","7,082","246,152","3,910","5,332","7,603","26,022","1,044",**        ,"1,795"
"$50,000 or more      ","10,803","23,866","6,892","1,095,036","9,646","825,596","8,095","19,626","10,731","170,035","2,014",*       25,"7,131"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94502,"6,280","12,546","3,865","518,280","4,812","381,094","4,790","11,652","5,214","81,680","1,190",10,"3,877"
"Under $10,000        ","1,005",659,107,"-3,954",582,"3,506",531,511,287,58,114,*       10,106
"$10,000 under $25,000",670,904,145,"11,354",399,"6,277",400,903,475,469,97,--        ,160
"$25,000 under $50,000","1,077","1,816",442,"40,567",756,"24,797",767,"1,819",964,"3,190",165,--        ,474
"$50,000 or more      ","3,528","9,167","3,171","470,313","3,075","346,514","3,092","8,419","3,488","77,963",814,**        ,"3,137"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94503,"5,248","11,690","4,394","259,671","4,586","216,939","2,790","2,642","4,164","24,492",703,16,"2,588"
"Under $10,000        ",773,657,139,"3,300",612,"3,352",177,157,224,44,76,**        ,44
