,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C, Schedule F  , Schedule A 
"$10,000 under $25,000","5,156","11,094","3,677","88,446","4,229","68,260","1,803","2,573","3,368","3,656",440,11,560
"$25,000 under $50,000","5,110","13,183","4,545","185,065","4,343","144,264","2,811","4,173","4,542","14,210",591,15,"1,696"
"$50,000 or more      ","5,703","17,467","5,565","474,505","4,988","342,910","4,738","11,689","5,670","61,888","1,001",57,"4,332"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93437,"2,448","6,221","2,384","78,328","2,418","76,393","1,048",338,"1,940","5,634",163,**        ,113
"Under $10,000        ",279,195,12,"1,699",260,"1,660",51,13,148,33,**        ,--        ,--        
"$10,000 under $25,000",839,"1,534",423,"14,620",832,"14,467",194,24,623,657,*       34,--        ,**        
"$25,000 under $50,000",903,"3,022","1,314","32,640",900,"32,073",482,128,742,"1,705",85,**        ,*       39
"$50,000 or more      ",427,"1,470",635,"29,369",426,"28,193",321,173,427,"3,239",44,**        ,74
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93438,748,"1,625",511,"26,534",613,"18,493",343,856,551,"2,938",98,12,178
"Under $10,000        ",107,161,38,416,82,456,36,28,19,5,19,*       12,**        
"$10,000 under $25,000",259,574,218,"4,445",210,"3,455",84,91,171,175,20,**        ,*       28
"$25,000 under $50,000",219,488,161,"7,833",191,"6,523",102,122,200,681,26,**        ,45
"$50,000 or more      ",163,402,94,"13,840",130,"8,059",121,615,161,"2,077",33,**        ,105
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93440,644,"1,518",504,"28,864",528,"20,631",368,"1,367",488,"3,301",146,23,264
"Under $10,000        ",100,137,36,281,73,413,24,27,37,10,18,*       13,14
"$10,000 under $25,000",175,370,120,"2,836",133,"2,004",73,135,107,102,32,**        ,29
"$25,000 under $50,000",166,423,155,"5,855",143,"4,556",94,163,144,400,45,**        ,59
"$50,000 or more      ",203,588,193,"19,892",179,"13,658",177,"1,042",200,"2,789",51,10,162
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93441,709,"1,570",455,"33,970",534,"26,371",478,"1,808",539,"5,468",207,31,331
"Under $10,000        ",167,174,39,"-6,916",99,510,85,376,46,17,32,*       15,26
"$10,000 under $25,000",103,180,47,"1,826",83,"1,382",45,62,78,93,22,**        ,14
"$25,000 under $50,000",153,359,113,"5,507",121,"3,712",92,191,134,421,41,**        ,53
"$50,000 or more      ",286,857,256,"33,553",231,"20,767",256,"1,179",281,"4,937",112,16,238
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93442,"4,751","9,641","1,659","193,959","3,350","109,441","2,941","11,015","3,750","23,571",952,54,"1,714"
"Under $10,000        ",894,"1,123",136,"2,274",599,"3,306",367,508,265,51,183,*       15,96
"$10,000 under $25,000","1,310","2,329",376,"22,246",932,"14,337",587,"1,393","1,014","1,120",229,**        ,217
"$25,000 under $50,000","1,272","2,744",495,"45,998",893,"28,921",874,"2,429","1,204","4,034",227,13,462
"$50,000 or more      ","1,275","3,445",652,"123,441",926,"62,877","1,113","6,685","1,267","18,366",313,26,939
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93443,713,"1,342",192,"29,870",468,"13,748",422,"1,685",544,"4,071",163,11,227
"Under $10,000        ",146,201,23,-220,85,492,56,100,39,5,38,*       11,18
"$10,000 under $25,000",211,371,61,"3,481",147,"2,189",95,248,159,168,37,**        ,34
"$25,000 under $50,000",186,345,47,"6,582",131,"4,129",119,337,177,632,37,**        ,61
"$50,000 or more      ",170,425,61,"20,027",105,"6,938",152,"1,000",169,"3,266",51,**        ,114
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93444,"6,699","16,298","4,938","304,546","5,215","198,521","3,947","11,128","4,978","34,934","1,213",100,"2,986"
"Under $10,000        ","1,243","1,565",393,"3,418",919,"4,944",400,367,348,75,186,13,98
"$10,000 under $25,000","1,625","3,602","1,066","27,911","1,215","19,258",650,"1,272","1,025","1,077",212,21,281
"$25,000 under $50,000","1,619","4,411","1,460","58,792","1,282","42,015",963,"2,267","1,408","3,959",282,14,734
"$50,000 or more      ","2,212","6,720","2,019","214,425","1,799","132,304","1,934","7,222","2,197","29,823",533,52,"1,873"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93445,"2,823","6,522","2,329","80,437","2,430","63,904","1,117","1,764","1,885","6,484",385,15,720
"Under $10,000        ",575,831,249,"2,234",453,"2,447",123,151,129,26,93,**        ,30
"$10,000 under $25,000","1,015","2,171",772,"17,230",885,"13,937",266,289,640,656,101,*       15,97
"$25,000 under $50,000",796,"2,223",873,"28,250",702,"23,370",386,591,682,"1,885",112,**        ,270
"$50,000 or more      ",437,"1,297",435,"32,723",390,"24,150",342,733,434,"3,917",79,**        ,323
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93446,"14,146","33,104","9,866","594,156","11,265","426,368","8,377","26,587","10,717","68,180","2,529",388,"6,236"
"Under $10,000        ","2,532","2,967",658,"-12,059","1,885","10,530",869,"3,711",688,141,380,67,260
"$10,000 under $25,000","3,656","7,556","1,921","62,353","2,734","43,308","1,515","3,281","2,473","2,630",434,37,638
"$25,000 under $50,000","3,506","9,032","2,819","126,535","2,835","91,739","2,150","4,705","3,138","8,888",682,73,"1,559"
"$50,000 or more      ","4,452","13,549","4,468","417,327","3,811","280,791","3,843","14,890","4,418","56,521","1,033",211,"3,779"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93447,"2,214","4,751","1,296","104,147","1,751","65,529","1,227","4,752","1,676","14,417",500,111,878
"Under $10,000        ",403,557,134,"-2,208",255,"1,890",149,168,97,24,93,27,59
"$10,000 under $25,000",573,"1,129",298,"10,006",455,"7,562",217,346,400,448,96,14,98
"$25,000 under $50,000",593,"1,308",395,"20,931",512,"16,656",315,590,538,"1,639",132,22,206
"$50,000 or more      ",645,"1,757",469,"75,418",529,"39,421",546,"3,648",641,"12,306",179,48,515
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93448,703,"1,311",258,"32,537",509,"18,654",407,"2,454",557,"4,497",176,**        ,268
"Under $10,000        ",127,169,29,242,64,343,56,70,35,18,45,**        ,16
"$10,000 under $25,000",183,313,54,"3,160",134,"2,106",73,161,143,162,41,**        ,31
"$25,000 under $50,000",192,329,67,"6,897",157,"5,056",105,239,180,636,39,--        ,67
"$50,000 or more      ",201,500,108,"22,238",154,"11,149",173,"1,984",199,"3,681",51,**        ,154
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93449,"3,951","8,199","1,295","218,434","2,644","121,713","2,721","13,255","3,243","32,763",773,13,"1,815"
"Under $10,000        ",679,786,60,"-4,152",420,"2,714",314,603,189,42,124,--        ,79
"$10,000 under $25,000",865,"1,550",140,"15,051",535,"8,473",471,"1,384",694,816,132,**        ,171
"$25,000 under $50,000",911,"1,854",256,"33,146",612,"19,393",612,"2,325",873,"2,961",155,*       13,345
"$50,000 or more      ","1,496","4,009",839,"174,389","1,077","91,133","1,324","8,943","1,487","28,944",362,**        ,"1,220"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93450,250,648,260,"11,796",216,"5,839",102,537,146,"1,847",23,34,47
"Under $10,000        ",50,83,29,-118,40,227,16,20,**        ,**          ,*       11,**        ,**        
"$10,000 under $25,000",86,232,112,"1,442",77,"1,177",17,35,*       46,*         35,**        ,*       21,**        
"$25,000 under $50,000",68,190,71,"2,495",61,"2,085",38,39,54,179,*       12,**        ,*       20
"$50,000 or more      ",46,143,48,"7,977",38,"2,350",31,443,46,"1,633",**        ,13,27
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93451,"1,023","2,395",759,"40,876",830,"26,003",550,"2,592",736,"5,043",197,104,346
"Under $10,000        ",212,295,81,-613,157,825,73,285,62,14,42,16,18
"$10,000 under $25,000",292,607,193,"5,111",239,"3,935",104,235,197,208,44,19,40
"$25,000 under $50,000",273,765,269,"9,996",229,"7,663",167,459,234,669,57,30,98
"$50,000 or more      ",246,728,216,"26,382",205,"13,580",206,"1,613",243,"4,152",54,39,190
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93452,210,391,79,"6,069",159,"3,997",107,309,158,589,38,**        ,50
"Under $10,000        ",46,54,6,187,32,180,12,18,13,2,10,**        ,**        
"$10,000 under $25,000",77,142,24,"1,343",59,925,33,57,63,73,*       17,--        ,*       12
"$25,000 under $50,000",56,117,32,"1,898",46,"1,430",36,62,51,158,**        ,--        ,17
"$50,000 or more      ",31,78,17,"2,641",22,"1,462",26,172,31,356,11,--        ,21
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93453,"1,299","2,768",760,"52,746","1,071","38,185",760,"1,753","1,010","6,401",264,74,441
"Under $10,000        ",242,293,41,48,175,876,94,78,64,13,49,20,15
"$10,000 under $25,000",339,627,137,"5,935",258,"4,138",146,287,250,285,59,15,42
"$25,000 under $50,000",354,810,245,"13,072",315,"10,695",226,275,333,"1,038",68,13,127
"$50,000 or more      ",364,"1,038",337,"33,691",323,"22,476",294,"1,113",363,"5,065",88,26,257
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93454,"13,485","31,590","9,965","500,806","11,079","358,008","6,744","16,055","9,728","54,534","1,807",131,"4,782"
"Under $10,000        ","2,487","3,292",841,"6,679","1,949","10,701",645,663,636,166,269,26,145
"$10,000 under $25,000","4,044","8,918","2,886","69,256","3,220","51,932","1,451","2,481","2,554","2,672",409,27,575
"$25,000 under $50,000","3,689","9,518","3,154","133,595","3,137","104,521","1,989","3,390","3,300","9,810",537,21,"1,513"
"$50,000 or more      ","3,265","9,862","3,084","291,276","2,773","190,854","2,659","9,521","3,238","41,886",592,57,"2,549"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93455,"16,252","39,386","11,343","791,686","12,642","544,904","10,776","28,182","12,948","97,677","2,637",78,"7,901"
"Under $10,000        ","2,895","2,829",516,"-5,135","2,189","11,502","1,075","1,024",962,236,310,**        ,224
"$10,000 under $25,000","3,408","6,938","1,493","57,771","2,363","36,794","1,640","3,243","2,420","2,558",403,*       19,602
"$25,000 under $50,000","3,637","9,495","2,665","134,273","2,755","90,498","2,460","5,405","3,290","9,940",613,18,"1,743"
"$50,000 or more      ","6,312","20,124","6,669","604,777","5,335","406,110","5,601","18,510","6,276","84,943","1,311",41,"5,332"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93456,"1,720","4,227","1,705","62,358","1,475","41,951",660,"2,577","1,027","7,861",238,37,387
"Under $10,000        ",306,564,226,-832,236,"1,633",64,212,48,19,55,**        ,15
"$10,000 under $25,000",671,"1,667",760,"11,132",600,"9,118",171,184,312,311,62,*       22,48
"$25,000 under $50,000",436,"1,160",487,"15,089",393,"12,678",181,179,361,"1,020",47,*       15,104
"$50,000 or more      ",307,836,232,"36,969",246,"18,522",244,"2,002",306,"6,511",74,**        ,220
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93457,299,648,164,"19,369",217,"9,334",184,681,242,"3,048",86,**        ,132
"Under $10,000        ",51,82,19,-41,27,185,25,16,14,2,*       28,--        ,**        
"$10,000 under $25,000",58,105,15,994,38,672,28,69,43,42,**        ,**        ,*       25
"$25,000 under $50,000",84,160,36,"2,970",65,"2,172",48,148,79,262,20,--        ,25
"$50,000 or more      ",106,301,94,"15,446",87,"6,305",83,448,106,"2,742",38,**        ,82
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93458,"12,755","33,273","14,601","307,455","11,673","261,007","3,806","5,123","6,722","18,359","1,019",89,"2,553"
"Under $10,000        ","3,017","5,246","2,093","16,325","2,694","15,027",374,336,579,110,218,19,63
"$10,000 under $25,000","5,345","13,735","6,275","89,296","4,915","77,355","1,091","1,129","2,443","2,360",312,44,406
"$25,000 under $50,000","3,063","9,948","4,580","106,959","2,858","94,243","1,362","1,172","2,386","5,650",319,*       26,"1,094"
"$50,000 or more      ","1,330","4,344","1,653","94,875","1,206","74,382",979,"2,486","1,314","10,239",170,**        ,990
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93460,"2,918","6,654","1,865","247,022","2,092","136,597","1,985","11,683","2,250","50,783",772,126,"1,427"
"Under $10,000        ",579,608,107,"-16,505",366,"2,428",286,"1,202",178,57,123,*       27,88
"$10,000 under $25,000",548,"1,100",314,"9,662",417,"6,955",244,530,380,443,111,**        ,106
"$25,000 under $50,000",583,"1,408",411,"21,106",433,"14,087",363,"1,182",506,"1,555",143,15,215
"$50,000 or more      ","1,208","3,538","1,033","232,759",876,"113,127","1,092","8,769","1,186","48,728",395,84,"1,018"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93461,516,"1,351",536,"17,036",456,"12,534",239,574,347,"1,747",68,48,153
"Under $10,000        ",87,118,35,-330,69,421,27,74,24,5,10,11,**        
"$10,000 under $25,000",164,416,175,"2,874",146,"2,449",55,62,92,90,12,11,*       23
"$25,000 under $50,000",162,507,231,"5,856",155,"5,148",81,104,129,360,27,11,62
"$50,000 or more      ",103,310,95,"8,636",86,"4,516",76,334,102,"1,292",19,15,68
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93463,"3,162","7,216","1,693","207,503","2,160","106,500","2,255","11,819","2,492","33,986",683,62,"1,666"
"Under $10,000        ",597,601,74,"-11,697",371,"2,243",314,860,197,56,78,11,102
"$10,000 under $25,000",629,"1,217",203,"10,800",388,"5,944",354,"1,244",454,491,97,*       14,158
"$25,000 under $50,000",628,"1,481",362,"22,619",429,"13,290",413,"1,672",546,"1,710",132,**        ,282
"$50,000 or more      ","1,308","3,917","1,054","185,781",972,"85,023","1,174","8,043","1,295","31,729",376,37,"1,124"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93464,519,"1,127",298,"32,619",382,"13,872",304,"1,903",386,"5,875",132,**        ,194
"Under $10,000        ",88,132,22,"-1,273",50,308,43,90,19,15,27,**        ,15
"$10,000 under $25,000",150,295,88,"2,690",121,"2,171",58,88,106,117,26,--        ,21
"$25,000 under $50,000",136,318,102,"4,818",114,"3,814",75,203,119,384,30,**        ,44
"$50,000 or more      ",145,382,86,"26,384",97,"7,579",128,"1,522",142,"5,359",49,**        ,114
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93465,"3,564","8,503","2,679","199,291","2,778","125,920","2,426","8,286","2,747","27,769",843,200,"1,765"
"Under $10,000        ",703,770,168,286,478,"2,779",338,543,224,89,116,38,87
"$10,000 under $25,000",728,"1,461",348,"12,492",513,"8,088",357,856,502,560,131,25,152
"$25,000 under $50,000",747,"1,865",570,"27,189",612,"20,309",493,891,650,"1,917",179,32,348
"$50,000 or more      ","1,386","4,407","1,593","159,324","1,175","94,744","1,238","5,996","1,371","25,203",417,105,"1,178"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93483,597,"1,233",355,"19,684",489,"13,472",267,555,419,"2,157",99,**        ,153
"Under $10,000        ",120,173,35,440,85,427,32,36,24,4,22,**        ,**        
"$10,000 under $25,000",215,430,132,"3,542",175,"2,662",73,108,147,147,28,**        ,*       27
"$25,000 under $50,000",151,340,111,"5,465",134,"4,351",71,57,137,436,24,**        ,49
"$50,000 or more      ",111,290,77,"10,237",95,"6,032",91,354,111,"1,570",25,--        ,77
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93500,35,76,18,914,24,704,14,9,25,81,**        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,--        ,--        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",*       22,*       37,*        8,*        244,*       13,*        189,*       14,*        9,*       12,*         10,**        ,--        ,**        
"$25,000 under $50,000",*       13,*       39,*       10,*        670,*       11,*        515,**        ,**        ,*       13,*         71,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93501,"1,435","3,422","1,226","42,807","1,224","35,295",555,780,926,"4,054",175,17,361
"Under $10,000        ",367,632,236,"1,406",297,"1,545",71,56,73,15,46,**        ,14
"$10,000 under $25,000",447,"1,046",343,"7,451",344,"5,412",120,190,274,261,45,**        ,49
"$25,000 under $50,000",340,924,368,"12,398",318,"10,925",147,150,301,917,32,*       17,103
"$50,000 or more      ",281,820,279,"21,552",265,"17,413",217,384,278,"2,861",52,**        ,195
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93502,274,590,149,"9,922",217,"7,988",139,153,213,"1,177",40,**        ,81
"Under $10,000        ",55,87,24,95,40,222,18,9,14,4,**        ,--        ,**        
"$10,000 under $25,000",67,134,27,"1,151",43,712,31,31,52,55,*       26,--        ,*       13
"$25,000 under $50,000",78,185,51,"2,910",65,"2,299",36,60,73,259,**        ,**        ,18
"$50,000 or more      ",74,184,47,"5,766",69,"4,755",54,53,74,859,14,**        ,50
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93504,237,545,129,"9,185",178,"7,041",140,230,169,"1,109",42,**        ,89
"Under $10,000        ",47,95,28,-76,28,176,18,31,**        ,**          ,*       22,**        ,*       13
"$10,000 under $25,000",56,126,22,924,34,466,26,50,*       43,*         37,**        ,--        ,**        
"$25,000 under $50,000",59,128,34,"2,215",49,"1,816",37,43,53,193,*       20,--        ,24
"$50,000 or more      ",75,196,45,"6,122",67,"4,583",59,106,73,879,**        ,**        ,52
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93505,"2,856","6,871","2,346","116,007","2,502","96,631","1,466","1,265","2,159","12,018",349,**        ,"1,186"
"Under $10,000        ",496,671,206,"2,207",397,"2,024",122,70,119,23,63,--        ,31
"$10,000 under $25,000",653,"1,494",495,"10,965",501,"7,919",229,310,402,400,71,--        ,79
"$25,000 under $50,000",750,"1,894",696,"27,936",692,"24,159",354,158,685,"2,116",84,--        ,300
"$50,000 or more      ",957,"2,812",949,"74,899",912,"62,529",761,727,953,"9,479",131,**        ,776
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93510,"2,982","6,995","2,284","182,472","2,484","146,342","1,943","3,843","2,366","23,257",764,55,"1,873"
"Under $10,000        ",503,484,95,-564,345,"2,008",180,145,144,39,101,**        ,61
"$10,000 under $25,000",505,974,243,"8,433",353,"5,425",213,357,322,330,119,*       21,139
"$25,000 under $50,000",534,"1,176",333,"19,897",439,"15,383",311,418,477,"1,445",128,**        ,306
"$50,000 or more      ","1,440","4,361","1,613","154,706","1,347","123,526","1,239","2,923","1,423","21,443",416,34,"1,367"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93512,82,173,53,"2,400",77,"2,078",26,40,65,202,15,**        ,15
"Under $10,000        ",16,26,7,89,14,76,*       10,*        4,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",27,50,14,456,26,478,**        ,**        ,*       27,*         22,**        ,--        ,**        
"$25,000 under $50,000",24,55,19,835,22,657,*       16,*       36,23,67,*       15,--        ,*       15
"$50,000 or more      ",15,42,13,"1,020",15,867,**        ,**        ,15,113,**        ,**        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93513,776,"1,809",444,"28,240",621,"20,901",409,872,590,"2,929",116,**        ,239
"Under $10,000        ",132,193,37,565,98,536,40,73,33,6,20,**        ,**        
"$10,000 under $25,000",235,545,120,"4,062",169,"2,625",101,220,166,153,31,**        ,*       37
"$25,000 under $50,000",210,499,133,"7,671",174,"5,661",107,207,192,629,34,**        ,64
"$50,000 or more      ",199,572,154,"15,942",180,"12,079",161,372,199,"2,141",31,**        ,138
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93514,"5,419","12,109","3,079","221,084","4,235","145,288","3,062","10,215","4,101","25,777",934,62,"1,823"
"Under $10,000        ","1,105","1,211",235,"2,907",828,"4,076",360,442,306,57,151,**        ,69
"$10,000 under $25,000","1,391","2,903",672,"23,473","1,003","15,496",583,"1,515",974,989,161,*       18,164
"$25,000 under $50,000","1,321","3,218",816,"48,212","1,044","33,239",769,"2,335","1,224","3,948",236,14,414
"$50,000 or more      ","1,602","4,777","1,356","146,492","1,360","92,477","1,350","5,923","1,597","20,783",386,30,"1,176"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93515,696,"1,430",393,"27,946",580,"18,404",330,873,513,"3,521",121,**        ,191
"Under $10,000        ",153,194,35,316,109,607,41,57,34,7,30,--        ,11
"$10,000 under $25,000",199,382,107,"3,489",171,"2,744",65,104,149,165,30,--        ,19
"$25,000 under $50,000",148,326,97,"5,151",132,"4,233",65,86,134,440,16,**        ,28
"$50,000 or more      ",196,528,154,"18,990",168,"10,820",159,626,196,"2,909",45,**        ,133
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93516,635,"1,481",470,"24,006",546,"20,375",370,495,481,"2,586",46,**        ,167
"Under $10,000        ",131,169,43,469,113,605,47,31,32,5,10,--        ,**        
"$10,000 under $25,000",170,356,86,"2,785",127,"1,904",74,102,120,120,10,--        ,*       14
"$25,000 under $50,000",127,304,85,"4,781",107,"3,827",79,118,122,420,12,--        ,32
"$50,000 or more      ",207,652,256,"15,971",199,"14,039",170,244,207,"2,041",14,**        ,121
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93517,444,865,206,"14,595",373,"10,741",232,587,361,"1,412",70,--        ,112
"Under $10,000        ",62,66,9,114,47,232,24,25,14,2,**        ,--        ,**        
"$10,000 under $25,000",175,264,44,"2,988",154,"2,541",50,73,147,189,*       24,--        ,*       15
"$25,000 under $50,000",117,284,79,"4,265",94,"3,022",80,185,111,346,21,--        ,37
"$50,000 or more      ",90,251,74,"7,228",78,"4,946",78,304,89,875,25,--        ,60
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93518,380,925,209,"14,499",263,"10,427",221,593,268,"1,644",92,47,175
"Under $10,000        ",79,140,23,-312,44,431,38,87,**        ,**          ,21,14,15
"$10,000 under $25,000",95,236,62,"1,545",60,947,45,69,*       66,*         52,19,*       17,26
"$25,000 under $50,000",90,215,43,"3,234",71,"2,302",48,81,88,256,23,**        ,38
"$50,000 or more      ",116,334,81,"10,032",88,"6,747",90,356,114,"1,336",29,16,96
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93522,15,25,4,248,10,119,**        ,**        ,**        ,**          ,**        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,*       10,*        119,**        ,**        ,--        ,--          ,**        ,--        ,--        
"$10,000 under $25,000",*       15,*       25,*        4,*        248,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93523,"2,393","6,652","2,580","96,016","2,273","89,863","1,208",945,"1,850","8,808",201,**        ,343
"Under $10,000        ",221,165,35,898,169,860,60,38,79,14,14,--        ,**        
"$10,000 under $25,000",584,"1,466",526,"11,044",554,"10,683",167,49,323,342,41,--        ,*       21
"$25,000 under $50,000",908,"2,742","1,087","32,596",886,"31,375",447,238,769,"2,046",65,--        ,85
"$50,000 or more      ",680,"2,279",932,"51,478",664,"46,945",534,620,679,"6,406",81,**        ,237
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93524,528,642,76,"9,626",527,"9,581",109,13,499,712,**        ,**        ,**        
"Under $10,000        ",30,27,1,223,29,229,**        ,**        ,16,3,**        ,--        ,--        
"$10,000 under $25,000",435,465,22,"7,047",435,"7,031",*       73,*        4,423,501,**        ,--        ,**        
"$25,000 under $50,000",*       63,*      150,*       53,"*      2,356",*       63,"*      2,321",*       36,*        9,*       60,*        208,**        ,**        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93526,381,837,172,"14,117",284,"9,965",218,495,296,"1,631",49,**        ,79
"Under $10,000        ",79,109,18,228,56,298,31,39,17,3,13,**        ,**        
"$10,000 under $25,000",87,184,25,"1,452",53,760,44,123,66,73,*       13,**        ,**        
"$25,000 under $50,000",101,222,44,"3,770",81,"2,827",53,101,100,360,**        ,**        ,*       29
"$50,000 or more      ",114,322,85,"8,667",94,"6,080",90,232,113,"1,195",23,**        ,50
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93527,892,"2,004",478,"36,470",698,"28,972",567,958,693,"4,330",143,27,332
"Under $10,000        ",167,253,53,370,118,621,56,101,39,9,35,*       12,11
"$10,000 under $25,000",211,422,88,"3,434",151,"2,322",106,150,151,145,24,**        ,29
"$25,000 under $50,000",208,502,116,"7,691",152,"5,086",145,216,199,674,34,**        ,65
"$50,000 or more      ",306,827,221,"24,975",277,"20,943",260,491,304,"3,502",50,15,227
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93528,58,135,25,"1,459",40,"1,091",31,46,41,118,**        ,--        ,**        
"Under $10,000        ",17,32,5,84,*       17,*        178,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",15,40,6,240,**        ,**          ,*       18,*       26,*       16,*          8,**        ,--        ,--        
"$25,000 under $50,000",*       26,*       63,*       14,"*      1,135",*       23,*        913,*       13,*       20,*       25,*        110,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93529,265,507,109,"13,614",223,"6,609",132,470,201,"1,943",68,**        ,91
"Under $10,000        ",52,69,8,-184,37,206,23,56,14,3,12,--        ,**        
"$10,000 under $25,000",90,159,37,"1,595",81,"1,316",25,47,70,87,16,--        ,*       17
"$25,000 under $50,000",58,118,31,"2,162",52,"1,825",29,68,54,192,14,--        ,22
"$50,000 or more      ",65,161,33,"10,041",53,"3,262",55,299,63,"1,661",26,**        ,52
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
93530,32,59,9,871,29,705,17,24,21,84,**        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,*       15,*        168,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",*       18,*       39,*        6,*        220,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
"$25,000 under $50,000",*       14,*       20,*        3,*        651,*       14,*        537,*       17,*       24,*       21,*         84,--        ,--        ,**        
